Type,Prefecture,Municipality,DistrictName,TradePrice,Area,FloorPlan,BuildingYear,Structure,CityPlanning,Period
中古マンション等,東京都,新宿区,下落合,25000000,20,１Ｋ,2001年,ＲＣ,第１種住居地域,2024年第4四半期
中古マンション等,東京都,新宿区,住吉町,33000000,25,１Ｒ,1984年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,新宿区,天神町,13000000,20,１Ｋ,,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,新宿区,納戸町,26000000,25,１Ｋ,1999年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,新宿区,西五軒町,16000000,15,１Ｋ,1992年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,新宿区,若宮町,45000000,30,１Ｋ,2002年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,新宿区,早稲田町,28000000,20,１Ｋ,2010年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,新宿区,早稲田町,23000000,20,１Ｋ,2003年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,新宿区,早稲田南町,18000000,15,１Ｋ,1998年,ＲＣ,第１種中高層住居専用地域,2024年第4四半期
中古マンション等,東京都,新宿区,市谷薬王寺町,21000000,25,１Ｋ,2001年,ＲＣ,,2024年第4四半期
中古マンション等,東京都,新宿区,市谷薬王寺町,24000000,30,１Ｋ,2004年,ＲＣ,第１種住居地域,2024年第4四半期
中古マンション等,東京都,新宿区,上落合,22000000,25,１Ｋ,2009年,ＲＣ,,2024年第4四半期
中古マンション等,東京都,新宿区,上落合,17000000,20,１Ｋ,,,,2024年第4四半期
中古マンション等,東京都,新宿区,下落合,16000000,20,１Ｒ,1983年,ＲＣ,,2024年第4四半期
中古マンション等,東京都,新宿区,西五軒町,19000000,20,１Ｒ,1992年,ＲＣ,,2024年第4四半期
中古マンション等,東京都,新宿区,余丁町,31000000,30,１Ｋ,2010年,ＲＣ,第１種中高層住居専用地域,2024年第4四半期
中古マンション等,東京都,新宿区,若宮町,45000000,35,１Ｒ,2002年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,新宿区,早稲田町,23000000,25,１Ｋ,2003年,ＲＣ,,2024年第4四半期
中古マンション等,東京都,新宿区,早稲田町,31000000,30,１Ｒ,2018年,ＲＣ,第２種住居地域,2024年第4四半期
中古マンション等,東京都,文京区,音羽,20000000,20,１Ｒ,,,,2024年第4四半期
中古マンション等,東京都,文京区,音羽,16000000,20,１Ｋ,1998年,ＳＲＣ,,2024年第4四半期
中古マンション等,東京都,文京区,後楽,25000000,30,１Ｋ,2016年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,文京区,大塚,20000000,20,１Ｋ,1998年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,大塚,24000000,20,１Ｋ,2000年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,大塚,20000000,20,１Ｋ,1998年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,音羽,16000000,20,１Ｋ,1998年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,音羽,16000000,20,１Ｋ,1989年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,白山,12000000,10,１Ｒ,1984年,ＲＣ,第１種住居地域,2024年第4四半期
中古マンション等,東京都,文京区,白山,25000000,20,１Ｋ,2006年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,文京区,白山,3700000,15,１Ｋ,1984年,ＲＣ,第１種住居地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,12000000,25,１Ｋ,1978年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,36000000,30,１Ｒ,2003年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,24000000,30,１Ｋ,1978年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,38000000,20,１Ｋ,2010年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,26000000,20,１Ｋ,2005年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,22000000,15,１Ｋ,2000年,ＲＣ,第２種住居地域,2024年第4四半期
中古マンション等,東京都,文京区,関口,27000000,25,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,千石,25000000,20,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,千石,21000000,25,１Ｋ,1971年,ＲＣ,第２種住居地域,2024年第4四半期
中古マンション等,東京都,文京区,千駄木,23000000,20,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,千駄木,24000000,20,１Ｋ,2003年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,千駄木,16000000,15,１Ｋ,1997年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,本駒込,29000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,本駒込,24000000,20,１Ｋ,2009年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,本駒込,21000000,20,１Ｒ,2005年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,32000000,30,１Ｒ,2003年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,23000000,20,１Ｒ,2002年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,36000000,25,１Ｋ,2011年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,20000000,25,１Ｒ,1983年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,小石川,16000000,20,１Ｋ,,,,2024年第4四半期
中古マンション等,東京都,文京区,小日向,13000000,20,１Ｒ,1987年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,関口,12000000,20,１Ｒ,1991年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,関口,12000000,20,１Ｋ,1984年,ＳＲＣ,,2024年第4四半期
中古マンション等,東京都,文京区,千石,29000000,30,１Ｒ,1999年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,千駄木,16000000,20,１Ｋ,1997年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,千駄木,12000000,20,１Ｋ,1983年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,千駄木,9000000,20,１Ｋ,1977年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,千駄木,20000000,20,１Ｋ,2007年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,根津,19000000,20,１Ｋ,2002年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,大塚,23000000,20,１Ｋ,2006年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,大塚,23000000,20,１Ｋ,2004年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,大塚,22000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,大塚,29000000,25,１Ｋ,2012年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,西片,37000000,25,１Ｋ,2016年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,文京区,白山,25000000,20,１Ｋ,2005年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,文京区,白山,12000000,15,１Ｋ,1982年,ＲＣ,第１種住居地域,2024年第4四半期
中古マンション等,東京都,文京区,白山,23000000,20,１Ｋ,2006年,ＲＣ,第１種中高層住居専用地域,2024年第4四半期
中古マンション等,東京都,文京区,白山,25000000,20,１Ｋ,2005年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,大塚,22000000,25,１Ｋ,2005年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,大塚,21000000,35,１Ｒ,1979年,ＲＣ,第１種中高層住居専用地域,2024年第4四半期
中古マンション等,東京都,文京区,白山,28000000,25,１Ｋ,2011年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,文京区,白山,20000000,25,１Ｒ,2009年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,文京区,白山,22000000,25,１Ｋ,2001年,ＳＲＣ,,2024年第4四半期
中古マンション等,東京都,文京区,白山,22000000,25,１Ｋ,2002年,ＳＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,文京区,春日,20000000,20,１Ｋ,2001年,ＳＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,文京区,春日,24000000,20,１Ｋ,2010年,ＲＣ,第１種住居地域,2024年第4四半期
中古マンション等,東京都,文京区,春日,13000000,15,１Ｒ,1985年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,春日,29000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,春日,14000000,20,１Ｒ,1985年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,24000000,20,１Ｋ,2004年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,水道,15000000,20,１Ｋ,1997年,ＲＣ,第１種住居地域,2024年第4四半期
中古マンション等,東京都,文京区,水道,21000000,20,１Ｋ,1998年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,文京区,本郷,17000000,20,１Ｋ,1988年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,本郷,31000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,24000000,20,１Ｋ,2000年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,23000000,20,１Ｋ,2000年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,30000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,27000000,20,１Ｋ,2004年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,21000000,25,１Ｋ,1973年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,24000000,20,１Ｋ,2001年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,24000000,20,１Ｋ,2001年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,23000000,15,１Ｋ,2001年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,本郷,19000000,25,１Ｋ,2000年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,水道,47000000,40,１Ｋ,2016年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,文京区,本郷,26000000,25,１Ｋ,2005年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,文京区,本郷,50000000,40,１Ｋ,2000年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,本郷,45000000,40,１Ｒ,2000年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,本郷,27000000,25,１Ｋ,2011年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,25000000,20,１Ｋ,2001年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,文京区,湯島,20000000,20,１Ｋ,2000年,ＲＣ,,2024年第4四半期
中古マンション等,東京都,文京区,湯島,22000000,25,１Ｋ,2004年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,浅草橋,45000000,35,１Ｒ,2017年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,浅草橋,16000000,25,１Ｒ,1990年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,上野,15000000,15,１Ｋ,1980年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,上野,26000000,20,１Ｋ,2006年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,千束,13000000,15,１Ｋ,1991年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,千束,27000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,千束,28000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,千束,14000000,15,１Ｋ,1990年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,千束,10000000,15,１Ｋ,1987年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,台東,35000000,25,１Ｋ,2017年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,台東,29000000,25,１Ｋ,2011年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,日本堤,17000000,15,１Ｋ,2019年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,台東区,根岸,26000000,25,１Ｋ,2012年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,根岸,28000000,25,１Ｋ,2017年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,三ノ輪,33000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,三ノ輪,25000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,三ノ輪,25000000,25,１Ｋ,2019年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,竜泉,29000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,上野,23000000,30,１Ｒ,1983年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,上野,18000000,25,１Ｒ,1992年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,千束,17000000,25,１Ｋ,2008年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,台東,23000000,30,１Ｋ,2009年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,日本堤,27000000,25,１Ｒ,2019年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,日本堤,21000000,25,１Ｒ,2019年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,東上野,12000000,20,１Ｒ,1984年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,竜泉,23000000,30,１Ｋ,2016年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,浅草橋,40000000,25,１Ｋ,2022年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,浅草橋,13000000,25,１Ｒ,1980年,ＲＣ,,2024年第4四半期
中古マンション等,東京都,台東区,浅草,34000000,25,１Ｋ,2020年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,浅草,17000000,15,１Ｋ,1992年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,浅草,53000000,30,１Ｒ,2023年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,蔵前,24000000,25,１Ｋ,2006年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,松が谷,25000000,25,１Ｋ,2007年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,元浅草,17000000,20,１Ｋ,1988年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,元浅草,32000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,元浅草,26000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,元浅草,31000000,30,１Ｋ,2009年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,浅草,18000000,20,１Ｋ,1992年,ＳＲＣ,,2024年第4四半期
中古マンション等,東京都,台東区,浅草,53000000,35,１Ｒ,2023年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,浅草,13000000,20,１Ｋ,1993年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,鳥越,30000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,松が谷,33000000,40,１Ｒ,2007年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,元浅草,16000000,25,１Ｒ,1984年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,元浅草,28000000,25,１Ｋ,,,,2024年第4四半期
中古マンション等,東京都,台東区,下谷,24000000,20,１Ｋ,2007年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,入谷,28000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,入谷,11000000,15,１Ｋ,1989年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,清川,23000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,寿,35000000,25,１Ｋ,2018年,鉄骨造,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,寿,32000000,25,１Ｋ,2017年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,西浅草,30000000,20,１Ｋ,2010年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,西浅草,22000000,20,１Ｋ,2005年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,花川戸,36000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,入谷,28000000,30,１Ｋ,2020年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,台東区,柳橋,20000000,30,１Ｒ,2006年,ＲＣ,,2024年第4四半期
中古マンション等,東京都,台東区,柳橋,16000000,30,１Ｒ,1964年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,吾妻橋,99000000,75,１Ｒ,2001年,ＳＲＣ,,2024年第4四半期
中古マンション等,東京都,墨田区,吾妻橋,26000000,40,１Ｋ,1982年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,石原,25000000,25,１Ｋ,,,,2024年第4四半期
中古マンション等,東京都,墨田区,石原,27000000,25,１Ｒ,,,,2024年第4四半期
中古マンション等,東京都,墨田区,石原,26000000,25,１Ｒ,,,,2024年第4四半期
中古マンション等,東京都,墨田区,菊川,28000000,25,１Ｋ,,,,2024年第4四半期
中古マンション等,東京都,墨田区,立花,11000000,20,１Ｋ,1991年,ＳＲＣ,,2024年第4四半期
中古マンション等,東京都,墨田区,千歳,25000000,30,１Ｋ,2014年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,千歳,17000000,25,１Ｒ,1990年,ＳＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,千歳,13000000,20,１Ｒ,1990年,ＳＲＣ,,2024年第4四半期
中古マンション等,東京都,墨田区,本所,19000000,25,１Ｋ,2006年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,吾妻橋,22000000,20,１Ｋ,2006年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,吾妻橋,26000000,35,１Ｋ,1982年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,吾妻橋,31000000,25,１Ｋ,2018年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,石原,26000000,25,１Ｋ,2013年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,石原,28000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,石原,28000000,25,１Ｋ,2018年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,石原,24000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,石原,28000000,25,１Ｋ,2017年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,菊川,30000000,25,１Ｋ,2016年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,菊川,32000000,25,１Ｋ,2019年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,亀沢,24000000,20,１Ｋ,2008年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,亀沢,25000000,20,１Ｋ,2008年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,亀沢,27000000,20,１Ｋ,2007年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,菊川,34000000,25,１Ｋ,2019年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,亀沢,29000000,25,１Ｋ,2018年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,京島,26000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,江東橋,34000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,江東橋,24000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,江東橋,28000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,江東橋,28000000,25,１Ｋ,2012年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,江東橋,27000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,江東橋,14000000,15,１Ｋ,1994年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,墨田,22000000,25,１Ｋ,2009年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,立川,26000000,25,１Ｋ,2011年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,立川,24000000,20,１Ｋ,2008年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,業平,18000000,20,１Ｋ,2007年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,32000000,25,１Ｋ,2016年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,26000000,25,１Ｋ,2013年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,29000000,25,１Ｋ,2008年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,29000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,21000000,20,１Ｋ,2006年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,28000000,20,１Ｋ,2011年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,28000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,32000000,20,１Ｋ,2018年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,27000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,28000000,25,１Ｋ,2018年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,29000000,25,１Ｋ,2016年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,28000000,25,１Ｋ,2018年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,緑,28000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,横川,25000000,20,１Ｋ,2008年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,立花,31000000,25,１Ｋ,2022年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,本所,35000000,25,１Ｋ,2019年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,本所,22000000,25,１Ｋ,2005年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,本所,22000000,20,１Ｋ,2007年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,本所,31000000,25,１Ｋ,2018年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,江東橋,45000000,60,１Ｒ,1980年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,江東橋,25000000,25,１Ｋ,,,,2024年第4四半期
中古マンション等,東京都,墨田区,江東橋,40000000,40,１Ｒ,2015年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,業平,20000000,25,１Ｒ,2009年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,業平,25000000,25,１Ｒ,2015年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,横川,19000000,25,１Ｋ,,,,2024年第4四半期
中古マンション等,東京都,墨田区,吾妻橋,32000000,25,１Ｋ,2018年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,千歳,28000000,25,１Ｋ,2014年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,本所,29000000,25,１Ｋ,2016年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,本所,29000000,25,１Ｋ,2016年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,本所,28000000,25,１Ｋ,2014年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,横網,25000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,向島,20000000,25,１Ｋ,2012年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,錦糸,13000000,25,１Ｋ,1974年,ＲＣ,近隣商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,錦糸,17000000,20,１Ｋ,2007年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,堤通,25000000,20,１Ｋ,2019年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,東駒形,16000000,15,１Ｋ,1992年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,東向島,19000000,20,１Ｋ,2008年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,東向島,2900000,15,１Ｋ,1988年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,東向島,25000000,25,１Ｋ,2018年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,東向島,27000000,25,１Ｋ,2014年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,東向島,24000000,20,１Ｋ,2010年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,東向島,26000000,25,１Ｋ,2018年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,東向島,15000000,20,１Ｋ,1992年,ＳＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,向島,30000000,25,１Ｋ,2017年,ＲＣ,準工業地域,2024年第4四半期
中古マンション等,東京都,墨田区,東向島,27000000,25,１Ｋ,2015年,ＲＣ,商業地域,2024年第4四半期
中古マンション等,東京都,墨田区,文花,22000000,25,１Ｋ,2007年,ＲＣ,準工業地域,2024年第4四半期
